0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:40:04 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:40:23 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:40:33 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:41:16 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:41:17 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:41:23 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 38
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:41:39 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 38
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:41:52 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 36
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:41:53 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:41:53 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:42:36 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 44
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:43:00 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 44
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:43:01 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 44
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:43:02 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 44
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:43:02 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 44
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:43:02 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 44
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:43:02 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 44
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:43:02 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 44
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:43:03 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 44
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:43:03 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:43:03 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:43:03 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 53
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:44:10 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 53
127.0.0.1 - - [13/Apr/2018:09:46:45 +0200] "GET / HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:46:45 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 54
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:46:45 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 54
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:49:00 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 69
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:49:07 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 69
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:49:08 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 69
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:49:09 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 69
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:49:22 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:49:27 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:50:22 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:50:22 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:50:23 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:50:23 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:50:52 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:51:03 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:51:04 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:51:04 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:51:04 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:51:30 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:51:31 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 61
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:52:44 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:52:45 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:52:49 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 65
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:52:50 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 65
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:53:13 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:53:13 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:53:14 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:53:29 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:53:30 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:53:30 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:53:30 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:53:30 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:53:30 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:53:31 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:59:22 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [13/Apr/2018:09:59:22 +0200] "GET /favicon.ico HTTP/1.1" 404 1004
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:00:54 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:00:54 +0200] "GET /favicon.ico HTTP/1.1" 404 1004
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:00:54 +0200] "GET /favicon.ico HTTP/1.1" 404 1004
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:05:52 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:08:17 +0200] "GET /helloweb//HelloHtmlServlet HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:08:52 +0200] "GET /helloweb///ToDoListServlet HTTP/1.1" 404 1031
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:08:56 +0200] "GET /helloweb//ToDoListServlet HTTP/1.1" 404 1026
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:08:59 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:09:01 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:09:03 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 60
127.0.0.1 - - [13/Apr/2018:10:09:22 +0200] "GET / HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:09:22 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:09:22 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 124
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:09:22 +0200] "GET /helloweb/WEB-INF/classes/com/shahmayim/hello/ToDo.java HTTP/1.1" 404 966
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:09:35 +0200] "GET /helloweb/WEB-INF/classes/com/shahmayim/hello/ToDo.java HTTP/1.1" 404 966
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:10:33 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 124
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:10:34 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 124
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:10:35 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 124
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:10:53 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 198
127.0.0.1 - - [13/Apr/2018:10:10:53 +0200] "GET / HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:10:53 +0200] "GET /helloweb/WEB-INF/classes/com/shahmayim/hello/ToDo.java HTTP/1.1" 404 966
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:11:12 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 198
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:11:16 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:11:51 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:11:52 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:11:53 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:11:53 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:11:54 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:11:58 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:11:58 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:11:59 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:11:59 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:12:00 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:12:01 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
127.0.0.1 - - [13/Apr/2018:10:12:28 +0200] "GET / HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:12:28 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:12:29 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:13 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:14 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:14 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:16 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:16 +0200] "GET /helloweb/HelloHtmlServlet HTTP/1.1" 200 60
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:17 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:18 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:19 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:36 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:37 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:37 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:38 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:38 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:39 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:44 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:44 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:45 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:45 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:45 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:45 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:45 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:46 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:13:46 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
127.0.0.1 - - [13/Apr/2018:10:14:08 +0200] "GET / HTTP/1.1" 404 993
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:14:08 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:14:09 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:14:10 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:14:32 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:14:33 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:14:34 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:14:35 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:14:41 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 168
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:15:14 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:15:15 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:15:16 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:15:17 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:15:27 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:15:30 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 175
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:15:30 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 175
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:15:37 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 175
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:15:37 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 175
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:15:48 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 175
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:15:49 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:16:10 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:16:11 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:16:11 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:17:58 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:17:59 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:17:59 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:17:59 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:00 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:00 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:00 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:27 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:28 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:28 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:29 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:30 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:42 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:43 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:43 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:44 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:45 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:45 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:46 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:46 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:47 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:49 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:49 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:49 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:49 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:49 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:49 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:49 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:49 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:49 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:49 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:49 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:50 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:50 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:50 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:50 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:50 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:50 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:50 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:50 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:50 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:50 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
0:0:0:0:0:0:0:1 - - [13/Apr/2018:10:18:50 +0200] "GET /helloweb/ToDoListServlet HTTP/1.1" 200 156
